V number,R core,R cladding,n core,n cladding,NA,LP02effb,LP02effa,LP21effd,LP21effc,LP21effb,LP21effa,LP11effd,LP11effc,LP11effb,LP11effa,LP01effb,LP01effa,Eff area02b,Eff area02a,Eff area21d,Eff area21c,Eff area21b,Eff area21a,Eff area11d,Eff area11c,Eff area11b,Eff area11a,Eff area01b,Eff area01a,dneffaa1,dneffab1,dneffac1,dneffad1,dneffba1,dneffbb1,dneffbc1,dneffbd1,dneffaa2,dneffbb2,dneffcc2,dneffdd2,dneffaa3,dneffba3,dneffca3,dneffda3,dneffab3,dneffbb3,dneffcb3,dneffdb3
4.1,6.64E-06,6.25E-05,1.452,1.444,0.15221,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.4477,1.4477,1.4477,1.4477,1.4502,1.4503,5.37E-11,5.27E-11,6.65E-11,5.74E-11,5.50E-11,5.38E-11,7.08E-11,7.98E-11,5.47E-11,7.45E-11,7.97E-11,7.98E-11,0.0026,0.0026,0.0026,0.0026,0.0025,0.0025,0.0025,0.0025,0.0031,0.0031,0.0031,0.0031,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.60E-06,6.25E-05,1.4521,1.444,0.153161,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.4477,1.4477,1.4477,1.4477,1.4503,1.4503,5.30E-11,5.21E-11,5.84E-11,6.38E-11,5.49E-11,5.27E-11,7.97E-11,8.27E-11,5.48E-11,8.44E-11,7.87E-11,7.89E-11,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0031,0.0031,0.0031,0.0031,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.56E-06,6.25E-05,1.4522,1.444,0.154107,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.4478,1.4478,1.4478,1.4478,1.4504,1.4504,5.24E-11,5.14E-11,6.23E-11,5.70E-11,5.29E-11,5.18E-11,7.82E-11,8.20E-11,5.05E-11,8.19E-11,7.78E-11,7.79E-11,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0032,0.0032,0.0032,0.0032,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.52E-06,6.25E-05,1.4523,1.444,0.155046,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.4478,1.4478,1.4478,1.4478,1.4505,1.4505,5.32E-11,5.06E-11,6.03E-11,5.82E-11,6.27E-11,5.87E-11,8.25E-11,7.72E-11,5.26E-11,7.81E-11,7.69E-11,7.70E-11,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,0.0032,0.0032,0.0032,0.0032,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.48E-06,6.25E-05,1.4524,1.444,0.15598,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.4478,1.4479,1.4479,1.4479,1.4506,1.4506,5.26E-11,5.00E-11,5.81E-11,6.00E-11,6.07E-11,5.98E-11,7.39E-11,6.65E-11,6.36E-11,8.01E-11,7.59E-11,7.60E-11,0.0027,0.0027,0.0027,0.0028,0.0027,0.0027,0.0027,0.0028,0.0033,0.0033,0.0033,0.0032,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.45E-06,6.25E-05,1.4525,1.444,0.156908,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.4479,1.4479,1.4479,1.4479,1.4506,1.4506,5.19E-11,4.95E-11,6.14E-11,5.57E-11,6.09E-11,5.84E-11,8.05E-11,6.39E-11,4.95E-11,7.60E-11,7.52E-11,7.53E-11,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,0.0033,0.0033,0.0033,0.0033,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.41E-06,6.25E-05,1.4526,1.444,0.157831,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.4479,1.4479,1.448,1.448,1.4507,1.4507,5.14E-11,4.89E-11,6.63E-11,5.60E-11,4.97E-11,5.09E-11,7.93E-11,7.89E-11,5.39E-11,7.89E-11,7.43E-11,7.44E-11,0.0027,0.0027,0.0028,0.0028,0.0027,0.0027,0.0028,0.0028,0.0034,0.0034,0.0033,0.0033,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.37E-06,6.25E-05,1.4527,1.444,0.158749,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.448,1.448,1.448,1.448,1.4508,1.4508,5.08E-11,4.83E-11,6.33E-11,5.45E-11,5.01E-11,4.90E-11,7.44E-11,6.48E-11,4.51E-11,7.08E-11,7.33E-11,7.35E-11,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.0034,0.0034,0.0034,0.0034,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.33E-06,6.25E-05,1.4528,1.444,0.159662,1.4441,1.4441,1.4446,1.4446,1.4446,1.4446,1.448,1.448,1.448,1.448,1.4509,1.4509,5.02E-11,4.77E-11,5.90E-11,5.61E-11,4.99E-11,4.86E-11,7.47E-11,7.11E-11,4.58E-11,7.46E-11,7.24E-11,7.26E-11,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0034,0.0034,0.0034,0.0034,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,6.30E-06,6.25E-05,1.4529,1.444,0.160569,1.4441,1.4441,1.4446,1.4446,1.4446,1.4447,1.4481,1.4481,1.4481,1.4481,1.451,1.451,4.83E-11,4.74E-11,5.35E-11,5.46E-11,4.97E-11,4.98E-11,7.18E-11,7.72E-11,4.84E-11,7.34E-11,7.18E-11,7.18E-11,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0034,0.0035,0.0035,0.0035,0.0006,0.0005,0.0005,0.0005,0.0006,0.0005,0.0005,0.0005
4.1,6.26E-06,6.25E-05,1.453,1.444,0.161471,1.4441,1.4441,1.4446,1.4446,1.4447,1.4447,1.4481,1.4481,1.4481,1.4481,1.451,1.451,4.77E-11,4.69E-11,5.43E-11,5.24E-11,4.81E-11,4.78E-11,6.56E-11,7.62E-11,4.60E-11,6.96E-11,7.09E-11,7.09E-11,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0034,0.0034,0.0035,0.0035,0.0006,0.0006,0.0005,0.0005,0.0006,0.0006,0.0005,0.0005
4.1,6.23E-06,6.25E-05,1.4531,1.444,0.162369,1.4441,1.4441,1.4446,1.4447,1.4447,1.4447,1.4482,1.4482,1.4482,1.4482,1.4511,1.4511,4.85E-11,4.62E-11,6.27E-11,5.04E-11,5.18E-11,5.10E-11,7.53E-11,7.20E-11,4.77E-11,7.04E-11,7.02E-11,7.02E-11,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0029,0.0035,0.0035,0.0035,0.0036,0.0006,0.0006,0.0006,0.0005,0.0006,0.0006,0.0006,0.0005
4.1,6.20E-06,6.25E-05,1.4532,1.444,0.163261,1.4441,1.4441,1.4447,1.4447,1.4447,1.4447,1.4482,1.4482,1.4482,1.4482,1.4512,1.4512,4.80E-11,4.57E-11,6.61E-11,5.03E-11,4.96E-11,4.74E-11,7.45E-11,6.97E-11,5.15E-11,6.06E-11,6.94E-11,6.96E-11,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0035,0.0035,0.0035,0.0035,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,6.16E-06,6.25E-05,1.4533,1.444,0.164149,1.4441,1.4441,1.4447,1.4447,1.4447,1.4447,1.4483,1.4483,1.4483,1.4483,1.4513,1.4513,4.75E-11,4.52E-11,6.06E-11,5.09E-11,4.70E-11,4.76E-11,7.25E-11,6.98E-11,5.18E-11,7.11E-11,6.86E-11,6.87E-11,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0036,0.0036,0.0036,0.0036,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,6.13E-06,6.25E-05,1.4534,1.444,0.165032,1.4441,1.4441,1.4447,1.4447,1.4447,1.4447,1.4483,1.4483,1.4483,1.4483,1.4513,1.4513,4.70E-11,4.47E-11,5.22E-11,5.32E-11,5.62E-11,5.18E-11,7.24E-11,6.89E-11,4.48E-11,5.69E-11,6.80E-11,6.81E-11,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0036,0.0036,0.0036,0.0036,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,6.10E-06,6.25E-05,1.4535,1.444,0.16591,1.4441,1.4441,1.4447,1.4447,1.4447,1.4447,1.4484,1.4484,1.4484,1.4484,1.4514,1.4514,4.65E-11,4.42E-11,5.70E-11,5.03E-11,4.60E-11,4.48E-11,7.21E-11,6.31E-11,4.39E-11,6.43E-11,6.73E-11,6.74E-11,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0037,0.0037,0.0037,0.0037,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,6.06E-06,6.25E-05,1.4536,1.444,0.166784,1.4441,1.4441,1.4447,1.4447,1.4447,1.4447,1.4484,1.4484,1.4484,1.4484,1.4515,1.4515,4.60E-11,4.37E-11,5.51E-11,5.13E-11,5.04E-11,4.77E-11,6.87E-11,6.22E-11,4.16E-11,6.81E-11,6.64E-11,6.65E-11,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0037,0.0037,0.0037,0.0037,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,6.03E-06,6.25E-05,1.4537,1.444,0.167653,1.4441,1.4441,1.4447,1.4447,1.4447,1.4447,1.4484,1.4484,1.4485,1.4485,1.4516,1.4516,4.55E-11,4.33E-11,5.66E-11,4.68E-11,4.70E-11,4.43E-11,7.08E-11,6.92E-11,4.60E-11,6.83E-11,6.57E-11,6.58E-11,0.0031,0.0031,0.0032,0.0032,0.0031,0.0031,0.0032,0.0032,0.0038,0.0038,0.0037,0.0037,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,6.00E-06,6.25E-05,1.4538,1.444,0.168518,1.4442,1.4442,1.4447,1.4447,1.4447,1.4447,1.4485,1.4485,1.4485,1.4485,1.4517,1.4517,4.51E-11,4.28E-11,5.44E-11,4.66E-11,4.88E-11,4.91E-11,6.98E-11,6.84E-11,4.54E-11,6.51E-11,6.51E-11,6.51E-11,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0038,0.0038,0.0038,0.0038,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,5.97E-06,6.25E-05,1.4539,1.444,0.169379,1.4441,1.4442,1.4447,1.4447,1.4447,1.4447,1.4485,1.4485,1.4485,1.4486,1.4517,1.4517,4.46E-11,4.24E-11,5.52E-11,4.63E-11,4.75E-11,4.63E-11,6.87E-11,5.49E-11,4.26E-11,6.70E-11,6.44E-11,6.45E-11,0.0031,0.0032,0.0032,0.0032,0.0031,0.0032,0.0032,0.0032,0.0039,0.0038,0.0038,0.0038,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0006,0.0006
4.1,5.94E-06,6.25E-05,1.454,1.444,0.170235,1.4441,1.4442,1.4447,1.4447,1.4447,1.4447,1.4486,1.4486,1.4486,1.4486,1.4518,1.4518,4.42E-11,4.20E-11,5.47E-11,4.64E-11,4.55E-11,4.40E-11,6.77E-11,5.54E-11,4.01E-11,6.31E-11,6.38E-11,6.39E-11,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0039,0.0039,0.0039,0.0039,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0006,0.0006
4.1,5.91E-06,6.25E-05,1.4541,1.444,0.171087,1.4442,1.4442,1.4447,1.4447,1.4447,1.4447,1.4486,1.4486,1.4486,1.4486,1.4519,1.4519,4.25E-11,4.18E-11,4.83E-11,4.67E-11,4.28E-11,4.26E-11,5.69E-11,6.75E-11,4.23E-11,5.75E-11,6.32E-11,6.32E-11,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0039,0.0039,0.0039,0.0039,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,5.88E-06,6.25E-05,1.4542,1.444,0.171935,1.4442,1.4442,1.4447,1.4447,1.4447,1.4447,1.4487,1.4487,1.4487,1.4487,1.452,1.452,4.21E-11,4.13E-11,4.97E-11,4.48E-11,4.35E-11,4.36E-11,6.57E-11,5.39E-11,3.91E-11,5.62E-11,6.25E-11,6.26E-11,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.004,0.004,0.004,0.004,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.1,5.85E-06,6.25E-05,1.4543,1.444,0.172779,1.4442,1.4442,1.4447,1.4447,1.4447,1.4448,1.4487,1.4487,1.4487,1.4487,1.452,1.452,4.29E-11,4.07E-11,5.04E-11,4.46E-11,4.69E-11,4.73E-11,6.52E-11,6.42E-11,4.47E-11,5.76E-11,6.19E-11,6.19E-11,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0039,0.004,0.004,0.004,0.0006,0.0005,0.0005,0.0005,0.0006,0.0005,0.0005,0.0005
4.1,5.83E-06,6.25E-05,1.4544,1.444,0.173618,1.4442,1.4442,1.4447,1.4447,1.4448,1.4448,1.4488,1.4488,1.4488,1.4488,1.4521,1.4521,4.13E-11,4.06E-11,4.56E-11,4.63E-11,4.25E-11,4.35E-11,5.37E-11,6.62E-11,3.99E-11,6.50E-11,6.15E-11,6.15E-11,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.004,0.004,0.0041,0.0041,0.0006,0.0006,0.0005,0.0005,0.0006,0.0006,0.0005,0.0005
4.1,5.80E-06,6.25E-05,1.4545,1.444,0.174454,1.4442,1.4442,1.4447,1.4447,1.4448,1.4448,1.4488,1.4488,1.4488,1.4488,1.4522,1.4522,4.21E-11,4.00E-11,4.60E-11,4.58E-11,4.86E-11,4.60E-11,6.47E-11,6.34E-11,4.58E-11,5.47E-11,6.09E-11,6.09E-11,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.004,0.004,0.0041,0.0041,0.0006,0.0006,0.0005,0.0005,0.0006,0.0006,0.0005,0.0005
4.1,5.77E-06,6.25E-05,1.4546,1.444,0.175286,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.4489,1.4489,1.4489,1.4489,1.4523,1.4523,4.05E-11,3.98E-11,4.57E-11,4.38E-11,4.12E-11,4.08E-11,6.16E-11,6.10E-11,3.87E-11,5.59E-11,6.02E-11,6.03E-11,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0041,0.0041,0.0041,0.0041,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.74E-06,6.25E-05,1.4547,1.444,0.176114,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.4489,1.4489,1.4489,1.4489,1.4524,1.4524,4.13E-11,3.92E-11,5.02E-11,4.25E-11,4.42E-11,4.22E-11,6.40E-11,5.99E-11,4.11E-11,6.06E-11,5.95E-11,5.96E-11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0041,0.0041,0.0041,0.0041,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.72E-06,6.25E-05,1.4548,1.444,0.176938,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.4489,1.449,1.449,1.449,1.4524,1.4524,4.09E-11,3.89E-11,4.77E-11,4.27E-11,4.49E-11,4.43E-11,6.21E-11,4.99E-11,4.01E-11,5.90E-11,5.92E-11,5.92E-11,0.0034,0.0034,0.0034,0.0035,0.0034,0.0034,0.0034,0.0035,0.0042,0.0042,0.0042,0.0041,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.69E-06,6.25E-05,1.4549,1.444,0.177758,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.449,1.449,1.449,1.449,1.4525,1.4525,4.05E-11,3.85E-11,4.66E-11,4.32E-11,4.39E-11,4.24E-11,6.21E-11,5.10E-11,3.93E-11,5.89E-11,5.85E-11,5.86E-11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0042,0.0042,0.0042,0.0042,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.66E-06,6.25E-05,1.455,1.444,0.178575,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.449,1.449,1.4491,1.4491,1.4526,1.4526,4.01E-11,3.82E-11,4.67E-11,4.20E-11,4.47E-11,4.56E-11,6.21E-11,6.09E-11,4.34E-11,5.53E-11,5.79E-11,5.80E-11,0.0035,0.0035,0.0036,0.0036,0.0035,0.0035,0.0036,0.0036,0.0043,0.0043,0.0042,0.0042,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.64E-06,6.25E-05,1.4551,1.444,0.179388,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.4491,1.4491,1.4491,1.4491,1.4527,1.4527,3.87E-11,3.80E-11,4.62E-11,4.12E-11,4.05E-11,4.07E-11,5.48E-11,5.40E-11,4.39E-11,6.12E-11,5.75E-11,5.76E-11,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0043,0.0043,0.0043,0.0043,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.61E-06,6.25E-05,1.4552,1.444,0.180197,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.4491,1.4491,1.4491,1.4491,1.4527,1.4528,3.83E-11,3.76E-11,4.34E-11,4.19E-11,4.03E-11,4.12E-11,4.88E-11,5.13E-11,4.44E-11,5.19E-11,5.69E-11,5.70E-11,0.0037,0.0037,0.0037,0.0037,0.0036,0.0036,0.0036,0.0036,0.0043,0.0043,0.0043,0.0043,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.59E-06,6.25E-05,1.4553,1.444,0.181003,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.4492,1.4492,1.4492,1.4492,1.4528,1.4528,3.91E-11,3.71E-11,4.47E-11,4.18E-11,4.38E-11,4.32E-11,6.00E-11,5.88E-11,4.24E-11,5.48E-11,5.65E-11,5.65E-11,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0044,0.0044,0.0044,0.0044,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.56E-06,6.25E-05,1.4554,1.444,0.181805,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.4492,1.4492,1.4492,1.4492,1.4529,1.4529,3.87E-11,3.68E-11,4.44E-11,4.04E-11,4.24E-11,4.16E-11,6.00E-11,5.62E-11,3.83E-11,5.16E-11,5.59E-11,5.59E-11,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0044,0.0044,0.0044,0.0044,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.54E-06,6.25E-05,1.4555,1.444,0.182604,1.4442,1.4442,1.4448,1.4448,1.4448,1.4448,1.4493,1.4493,1.4493,1.4493,1.453,1.453,3.84E-11,3.65E-11,4.38E-11,4.07E-11,4.34E-11,4.13E-11,5.66E-11,5.90E-11,3.93E-11,4.93E-11,5.55E-11,5.56E-11,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0045,0.0045,0.0045,0.0045,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.1,5.51E-06,6.25E-05,1.4556,1.444,0.183399,1.4442,1.4442,1.4448,1.4448,1.4449,1.4449,1.4493,1.4493,1.4493,1.4493,1.4531,1.4531,3.70E-11,3.63E-11,4.20E-11,3.95E-11,3.78E-11,3.69E-11,4.66E-11,5.59E-11,3.84E-11,5.05E-11,5.49E-11,5.49E-11,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0044,0.0044,0.0045,0.0045,0.0007,0.0007,0.0006,0.0006,0.0007,0.0007,0.0006,0.0006
4.1,5.49E-06,6.25E-05,1.4557,1.444,0.184191,1.4442,1.4442,1.4448,1.4448,1.4449,1.4449,1.4494,1.4494,1.4494,1.4494,1.4531,1.4531,3.67E-11,3.60E-11,4.05E-11,4.01E-11,3.90E-11,4.12E-11,4.61E-11,5.62E-11,3.77E-11,4.62E-11,5.46E-11,5.46E-11,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0045,0.0045,0.0046,0.0046,0.0007,0.0007,0.0006,0.0006,0.0007,0.0007,0.0006,0.0006
4.1,5.47E-06,6.25E-05,1.4558,1.444,0.18498,1.4442,1.4442,1.4448,1.4448,1.4449,1.4449,1.4494,1.4494,1.4494,1.4494,1.4532,1.4532,3.74E-11,3.56E-11,4.21E-11,4.11E-11,4.58E-11,3.98E-11,5.13E-11,3.53E-11,5.78E-11,4.67E-11,5.41E-11,5.42E-11,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0045,0.0045,0.0046,0.0046,0.0007,0.0007,0.0006,0.0006,0.0007,0.0007,0.0006,0.0006
4.1,5.44E-06,6.25E-05,1.4559,1.444,0.185765,1.4442,1.4442,1.4448,1.4448,1.4449,1.4449,1.4495,1.4495,1.4495,1.4495,1.4533,1.4533,3.71E-11,3.52E-11,4.19E-11,3.82E-11,3.93E-11,4.17E-11,5.08E-11,4.64E-11,4.01E-11,4.69E-11,5.35E-11,5.36E-11,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0046,0.0046,0.0047,0.0047,0.0007,0.0007,0.0006,0.0006,0.0007,0.0007,0.0006,0.0006
4.1,5.42E-06,6.25E-05,1.456,1.444,0.186548,1.4442,1.4442,1.4448,1.4448,1.4449,1.4449,1.4495,1.4495,1.4495,1.4495,1.4534,1.4534,3.58E-11,3.51E-11,3.87E-11,4.10E-11,3.71E-11,3.68E-11,5.56E-11,5.71E-11,3.65E-11,4.98E-11,5.31E-11,5.32E-11,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0046,0.0046,0.0047,0.0047,0.0007,0.0007,0.0006,0.0006,0.0007,0.0007,0.0006,0.0006
4.1,5.40E-06,6.25E-05,1.4561,1.444,0.187326,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4495,1.4496,1.4496,1.4496,1.4535,1.4535,3.55E-11,3.48E-11,4.19E-11,3.77E-11,3.70E-11,3.73E-11,4.85E-11,4.91E-11,4.01E-11,5.55E-11,5.27E-11,5.28E-11,0.0039,0.0039,0.0039,0.004,0.0039,0.0039,0.0039,0.004,0.0047,0.0047,0.0047,0.0046,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.1,5.38E-06,6.25E-05,1.4562,1.444,0.188102,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4496,1.4496,1.4496,1.4496,1.4535,1.4535,3.62E-11,3.44E-11,4.15E-11,3.81E-11,4.03E-11,4.04E-11,5.57E-11,5.48E-11,3.91E-11,4.95E-11,5.24E-11,5.24E-11,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0047,0.0047,0.0047,0.0047,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.1,5.36E-06,6.25E-05,1.4563,1.444,0.188875,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4496,1.4496,1.4496,1.4497,1.4536,1.4536,3.49E-11,3.43E-11,3.89E-11,3.83E-11,3.64E-11,3.91E-11,4.92E-11,4.39E-11,3.11E-11,4.48E-11,5.20E-11,5.21E-11,0.0039,0.004,0.004,0.004,0.0039,0.004,0.004,0.004,0.0048,0.0047,0.0047,0.0047,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.1,5.33E-06,6.25E-05,1.4564,1.444,0.189644,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4497,1.4497,1.4497,1.4497,1.4537,1.4537,3.46E-11,3.40E-11,3.81E-11,3.78E-11,3.70E-11,3.77E-11,4.34E-11,5.23E-11,3.59E-11,4.90E-11,5.15E-11,5.15E-11,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.0048,0.0048,0.0048,0.0048,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.1,5.31E-06,6.25E-05,1.4565,1.444,0.190411,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4497,1.4497,1.4497,1.4497,1.4538,1.4538,3.53E-11,3.36E-11,4.13E-11,3.68E-11,3.56E-11,3.41E-11,5.44E-11,4.76E-11,3.45E-11,4.96E-11,5.10E-11,5.11E-11,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0048,0.0048,0.0048,0.0048,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.1,5.29E-06,6.25E-05,1.4566,1.444,0.191174,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4498,1.4498,1.4498,1.4498,1.4538,1.4538,3.50E-11,3.33E-11,3.96E-11,3.74E-11,3.91E-11,3.91E-11,5.42E-11,5.43E-11,3.63E-11,4.68E-11,5.06E-11,5.06E-11,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.0049,0.0049,0.0049,0.0049,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.1,5.27E-06,6.25E-05,1.4567,1.444,0.191935,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4498,1.4498,1.4498,1.4498,1.4539,1.4539,3.47E-11,3.30E-11,3.95E-11,3.65E-11,3.81E-11,3.61E-11,5.27E-11,4.50E-11,3.15E-11,4.54E-11,5.02E-11,5.03E-11,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0049,0.0049,0.0049,0.0049,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.1,5.25E-06,6.25E-05,1.4568,1.444,0.192692,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4499,1.4499,1.4499,1.4499,1.454,1.454,3.45E-11,3.28E-11,3.68E-11,3.83E-11,3.53E-11,3.37E-11,5.24E-11,4.25E-11,3.10E-11,4.63E-11,4.98E-11,4.99E-11,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.005,0.005,0.005,0.005,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.1,5.23E-06,6.25E-05,1.4569,1.444,0.193447,1.4442,1.4442,1.4449,1.4449,1.4449,1.4449,1.4499,1.4499,1.4499,1.4499,1.4541,1.4541,3.42E-11,3.25E-11,3.73E-11,4.10E-11,3.44E-11,3.37E-11,5.16E-11,4.94E-11,3.53E-11,4.51E-11,4.94E-11,4.96E-11,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0.005,0.005,0.005,0.005,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
